ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	SUBGROUP	CONCEPTINSOURCE	SHELL
748	Matis	NEGATIVE	-ama	-ama	a m a	'negación pasado'	36	Panoan	NEGATIVE	61
818	Proto-Takana	NEGATIVE	-(a)ma	-ma	m a	verbal and nominal	36	Tacanan	NEGATIVE	61
819	Tacanan	NEGATIVE	-(a)ma	-ma	m a		36	Tacanan	NEGATIVE	61
820	Cavinena	NEGATIVE	-(a)ma	-ma	m a		36	Tacanan	NEGATIVE	61
821	EseEjja	NEGATIVE	-(a)ma	-ma	m a		36	Tacanan	NEGATIVE	61
84	Proto-Pano-Takana	Night	mɨta	mɨta	m ɨ t a		37		Night	71
85	Proto-Pano	Night	yamɨtV	yamɨt	j a m ɨ t		37	Panoan	Night	71
86	Kakataibo	Night	imɨ	imɨ	i m ɨ		37	Panoan	Night	71
87	ShipiboKonibo	Night	yamɨ	yamɨ	j a m ɨ		37	Panoan	Night	71
88	Kapanawa	Night	yamɨ	yamɨ	j a m ɨ		37	Panoan	Night	71
89	Marubo	Night	yamɨ	yamɨ	j a m ɨ		37	Panoan	Night	71
90	Kaxarari	Night	yamɨta	yamɨta	j a m ɨ t a		37	Panoan	Night	71
91	Yaminawa	Night	yamɨa	yamɨa	j a m ɨ a		37	Panoan	Night	71
92	Chaninawa	Night	yabɨ	yabɨ	j a b ɨ		37	Panoan	Night	71
93	Sharanawa	Night	yamɨ	yamɨ	j a m ɨ		37	Panoan	Night	71
318	Shanenawa	Night	yamɨ	yamɨ	j a m ɨ		37	Panoan	Night	71
319	Katukina	Night	yamɨ	yamɨ	j a m ɨ		37	Panoan	Night	71
320	Poyanawa	Night	iãvu	iãvu	i ã v u		37	Panoan	Night	71
321	Amawaka	Night	yamɨː	yamɨː	j a m ɨː		37	Panoan	Night	71
322	Kaxinawa	Night	yamɨ	yamɨ	j a m ɨ		37	Panoan	Night	71
323	Marinawa	Night	yamɨ	yamɨ	j a m ɨ		37	Panoan	Night	71
324	Yawanawa	Night	iamɨ	iamɨ	i a m ɨ		37	Panoan	Night	71
325	Korubo	Night	imɨt	imɨt	i m ɨ t		37	Panoan	Night	71
326	Matis	Night	imɨd	imɨd	i m ɨ d		37	Panoan	Night	71
507	Proto-Takana	Night	meta	meta	m e t a		37	Tacanan	Night,tomorrow	71
508	Tacanan	Night	mueta	mueta	m u e t a		37	Tacanan	Night,tomorrow	71
509	Reyesano	Night	-/maita	-			37	Panoan	Night,tomorrow	71
510	Sapibokona	Night	maetahe	maetahe	m a e t a h e		37	Tacanan	Night,tomorrow	71
511	Cavinena	Night	meta	meta	m e t a		37	Tacanan	Night,tomorrow	71
512	EseEjja	Night	meka-waxe	meka-waxe	m e k a + w a x e		37	Tacanan	Night,tomorrow	71
513	Arasa	Night	eméte	eméte	e m !é/e t e		37	Tacanan	Night,tomorrow	71
707	Proto-Pano-Takana	PREVIOUS EVENT, SAME-SUBJECT	-ṣu	-ṣu	s u		38		PREVIOUS EVENT, SAME-SUBJECT	
708	Proto-Pano	PREVIOUS EVENT, SAME-SUBJECT	-ʂo-n	-ʂo-n	ʂ o + n		38	Panoan	PREVIOUS EVENT, SAME-SUBJECT	
709	Kakataibo	PREVIOUS EVENT, SAME-SUBJECT	-ʂun	-ʂun	ʂ u n		38	Panoan	PREVIOUS EVENT, SAME-SUBJECT	
710	ShipiboKonibo	PREVIOUS EVENT, SAME-SUBJECT	-ʂon	-ʂon	ʂ o n		38	Panoan	PREVIOUS EVENT, SAME-SUBJECT	
711	Chacobo	PREVIOUS EVENT, SAME-SUBJECT	-ʂo	-ʂo	ʂ o		38	Panoan	PREVIOUS EVENT, SAME-SUBJECT	
712	Kaxarari	PREVIOUS EVENT, SAME-SUBJECT	-ʂu	-ʂu	ʂ u		38	Panoan	PREVIOUS EVENT, SAME-SUBJECT	
766	Amawaka	PREVIOUS EVENT, SAME-SUBJECT	=çon	=çon	ts o n		38	Panoan	PREVIOUS EVENT, SAME-SUBJECT	
767	Kaxinawa	PREVIOUS EVENT, SAME-SUBJECT	=ʂun	=ʂun	ʂ u n		38	Panoan	PREVIOUS EVENT, SAME-SUBJECT	
768	Matis	PREVIOUS EVENT, SAME-SUBJECT	=ʂun	=ʂun	ʂ u n		38	Panoan	PREVIOUS EVENT, SAME-SUBJECT	
769	Matses	PREVIOUS EVENT, SAME-SUBJECT	=ʂun	=ʂun	ʂ u n		38	Panoan	PREVIOUS EVENT, SAME-SUBJECT	
847	Proto-Takana	PREVIOUS EVENT, SAME-SUBJECT	-ṭṣu	-ṭṣu	ts u		38	Tacanan	PREVIOUS EVENT, SAME-SUBJECT	
848	Tacanan	PREVIOUS EVENT, SAME-SUBJECT	-su	-su	s u		38	Tacanan	PREVIOUS EVENT, SAME-SUBJECT	
849	Araona	PREVIOUS EVENT, SAME-SUBJECT	-tso	-tso	ts o		38	Tacanan	PREVIOUS EVENT, SAME-SUBJECT	
850	Cavinena	PREVIOUS EVENT, SAME-SUBJECT	-atsu~-tsu	-atsu	a ts u		38	Tacanan	PREVIOUS EVENT, SAME-SUBJECT	
94	Proto-Pano-Takana	Skin	bitsi	bitsi	b i ts i		39		Skin	22
95	Proto-Pano	Skin	βitsi	βitsi	β i ts i		39	Panoan	Skin	22
96	Kakataibo	Skin	βitʃi	βitʃi	β i tʃ i		39	Panoan	Skin	22
97	ShipiboKonibo	Skin	βitʃi	βitʃi	β i tʃ i		39	Panoan	Skin	22
98	Kapanawa	Skin	βitʃi	βitʃi	β i tʃ i		39	Panoan	Skin	22
99	Marubo	Skin	vitʃi	vitʃi	v i tʃ i		39	Panoan	Skin	22
100	Chacobo	Skin	βitʃi	βitʃi	β i tʃ i		39	Panoan	Skin	22
101	Kaxarari	Skin	bitʃi	bitʃi	b i tʃ i		39	Panoan	Skin	22
102	Chaninawa	Skin	ɸitʃi	ɸitʃi	ɸ i tʃ i		39	Panoan	Skin	22
103	Sharanawa	Skin	ɸitʃi	ɸitʃi	ɸ i tʃ i		39	Panoan	Skin	22
327	Shanenawa	Skin	fitʃi	fitʃi	f i tʃ i		39	Panoan	Skin	22
328	Kaxinawa	Skin	bitʃi	bitʃi	b i tʃ i		39	Panoan	Skin	22
329	Marinawa	Skin	ɸitʃi	ɸitʃi	ɸ i tʃ i		39	Panoan	Skin	22
330	Yawanawa	Skin	βɨtʃi	βɨtʃi	β ɨ tʃ i		39	Panoan	Skin	22
331	Matis	Skin	bitsi	bitsi	b i ts i		39	Panoan	Skin	22
332	Matses	Skin	bitsi	bitsi	b i ts i		39	Panoan	Skin	22
514	Proto-Takana	Skin	biti	biti	b i t i		39	Tacanan	Skin	22
515	Tacanan	Skin	e-biti	e-biti	e + b i t i		39	Tacanan	Skin	22
516	Reyesano	Skin	e-mbiti/embiti	e-mbiti	e + m.b i t i		39	Panoan	Skin	22
517	Cavinena	Skin	e-biti	e-biti	e + b i t i		39	Tacanan	Skin	22
142	Proto-Pano-Takana	Sun	badi	badi	b a d i		40		Sun	16
143	Proto-Pano	Sun	βari	βari	β a r i		40	Panoan	Sun	16
144	Kakataibo	Sun	βaɾi	βaɾi	β a ɾ i		40	Panoan	Sun	16
145	ShipiboKonibo	Sun	βaɾi	βaɾi	β a ɾ i		40	Panoan	Sun	16
146	Kapanawa	Sun	βaɾi	βaɾi	β a ɾ i		40	Panoan	Sun	16
147	Marubo	Sun	vaɾi	vaɾi	v a ɾ i		40	Panoan	Sun	16
148	Chacobo	Sun	βaɾi	βaɾi	β a ɾ i		40	Panoan	Sun	16
149	Kaxarari	Sun	βatʃi	βatʃi	β a tʃ i		40	Panoan	Sun	16
150	Chaninawa	Sun	ɸaɾi	ɸaɾi	ɸ a ɾ i		40	Panoan	Sun	16
151	Sharanawa	Sun	ɸari	ɸari	ɸ a r i		40	Panoan	Sun	16
361	Shanenawa	Sun	faɾi	faɾi	f a ɾ i		40	Panoan	Sun	16
362	Katukina	Sun	βaɾi	βaɾi	β a ɾ i		40	Panoan	Sun	16
363	Poyanawa	Sun	βaɾi	βaɾi	β a ɾ i		40	Panoan	Sun	16
364	Amawaka	Sun	bari	bari	b a r i		40	Panoan	Sun	16
365	Kaxinawa	Sun	badi	badi	b a d i		40	Panoan	Sun	16
366	Marinawa	Sun	ɸaɾi	ɸaɾi	ɸ a ɾ i		40	Panoan	Sun	16
367	Yawanawa	Sun	βaɾi	βaɾi	β a ɾ i		40	Panoan	Sun	16
368	Korubo	Sun	βaɬi	βaɬi	β a ɬ i		40	Panoan	Sun	16
369	Matis	Sun	badi	badi	b a d i		40	Panoan	Sun	16
370	Matses	Sun	badiad	badiad	b a d i a d		40	Panoan	Sun	16
694	Proto-Pano-Takana	TRANSITIVIZER	-[w]a	-wa	w a		41		TRANSITIVIZER	1
695	Proto-Pano	TRANSITIVIZER	-wa	-wa	w a		41	Panoan	TRANSITIVIZER	1
696	Kakataibo	TRANSITIVIZER	-ɔ	-ɔ	ɔ		41	Panoan	TRANSITIVIZER	1
697	Chacobo	TRANSITIVIZER	-wa	-wa	w a		41	Panoan	TRANSITIVIZER	1
764	Kaxinawa	TRANSITIVIZER	wa-,-wa	wa-	w a		41	Panoan	TRANSITIVIZER	1
834	Proto-Takana	TRANSITIVIZER	-a	-a	a	Girard additionally lists -a(-) for the Warayo.	41	Tacanan	TRANSITIVIZER	1
835	Tacanan	TRANSITIVIZER	-a(-)	-a	a		41	Tacanan	TRANSITIVIZER	1
836	Reyesano	TRANSITIVIZER	-a(-)/-	-a	a		41	Panoan	TRANSITIVIZER	1
837	Cavinena	TRANSITIVIZER	-a(-)	-a	a		41	Tacanan	TRANSITIVIZER	1
838	EseEjja	TRANSITIVIZER	-a(-)	-a	a		41	Tacanan	TRANSITIVIZER	1
479	Proto-Takana	To fan	pei	pei	p e i		42	Tacanan	To fan	
480	Cavinena	To fan	pei-	pei-	p e i		42	Tacanan	To fan	
481	EseEjja	To fan	e-pexi	e-pexi	e + p e x i		42	Tacanan	To fan	
482	Warayo	To fan	pio-	pio-	p i o		42	Tacanan	To fan	
63	Proto-Pano-Takana	Tongue	hana	hana	h a n a		43		Tongue	46
64	Proto-Pano	Tongue	hana	hana	h a n a		43	Panoan	Tongue	46
65	Kakataibo	Tongue	ana	ana	a n a		43	Panoan	Tongue	46
66	ShipiboKonibo	Tongue	hana	hana	h a n a		43	Panoan	Tongue	46
67	Kapanawa	Tongue	hana	hana	h a n a		43	Panoan	Tongue	46
68	Marubo	Tongue	ana	ana	a n a		43	Panoan	Tongue	46
69	Chacobo	Tongue	hana	hana	h a n a		43	Panoan	Tongue	46
70	Kaxarari	Tongue	hana	hana	h a n a		43	Panoan	Tongue	46
71	Yaminawa	Tongue	ana	ana	a n a		43	Panoan	Tongue	46
72	Chaninawa	Tongue	ada	ada	a d a		43	Panoan	Tongue	46
73	Sharanawa	Tongue	ana	ana	a n a		43	Panoan	Tongue	46
304	Shanenawa	Tongue	ana	ana	a n a		43	Panoan	Tongue	46
305	Katukina	Tongue	ana	ana	a n a		43	Panoan	Tongue	46
306	Poyanawa	Tongue	ãda	ãda	ã d a		43	Panoan	Tongue	46
307	Amawaka	Tongue	hana	hana	h a n a		43	Panoan	Tongue	46
308	Kaxinawa	Tongue	hana	hana	h a n a		43	Panoan	Tongue	46
309	Marinawa	Tongue	ana	ana	a n a		43	Panoan	Tongue	46
310	Yawanawa	Tongue	anna	anna	a n n a		43	Panoan	Tongue	46
311	Korubo	Tongue	ana	ana	a n a		43	Panoan	Tongue	46
312	Matis	Tongue	ana	ana	a n a		43	Panoan	Tongue	46
489	Proto-Takana	Tongue	ana	ana	a n a		43	Tacanan	Tongue	46
490	Tacanan	Tongue	y-ana	y-ana	j + a n a		43	Tacanan	Tongue	46
491	Reyesano	Tongue	y-ana/eana	y-ana	j + a n a		43	Panoan	Tongue	46
492	Sapibokona	Tongue	eana	eana	e a n a		43	Tacanan	Tongue	46
493	Cavinena	Tongue	y-ana	y-ana	j + a n a		43	Tacanan	Tongue	46
494	EseEjja	Tongue	eyana	eyana	e j a n a		43	Tacanan	Tongue	46
495	Warayo	Tongue	y-ana	y-ana	j + a n a		43	Tacanan	Tongue	46
496	Tiatinawa	Tongue	yana	yana	j a n a		43	Tacanan	Tongue	46
497	Arasa	Tongue	eána	eána	e !á/a n a		43	Tacanan	Tongue	46
11	Proto-Pano-Takana	Tooth	ʂɨ-	ʂɨ-	ʂ ɨ		44		Tooth	96
12	Proto-Pano	Tooth	ʂɨ-	ʂɨ-	ʂ ɨ		44	Panoan	Tooth	96
13	Kakataibo	Tooth	ʂɨta	ʂɨta	ʂ ɨ t a		44	Panoan	Tooth	96
14	ShipiboKonibo	Tooth	ʂɨta	ʂɨta	ʂ ɨ t a		44	Panoan	Tooth	96
15	Kapanawa	Tooth	ʂɨta	ʂɨta	ʂ ɨ t a		44	Panoan	Tooth	96
16	Marubo	Tooth	ʃɨta	ʃɨta	ʃ ɨ t a		44	Panoan	Tooth	96
17	Chacobo	Tooth	ʂɨta	ʂɨta	ʂ ɨ t a		44	Panoan	Tooth	96
18	Kaxarari	Tooth	ʂɨta	ʂɨta	ʂ ɨ t a		44	Panoan	Tooth	96
19	Sharanawa	Tooth	ʂɨta	ʂɨta	ʂ ɨ t a		44	Panoan	Tooth	96
259	Shanenawa	Tooth	ʂɨta	ʂɨta	ʂ ɨ t a		44	Panoan	Tooth	96
260	Katukina	Tooth	ʂita	ʂita	ʂ i t a		44	Panoan	Tooth	96
261	Amawaka	Tooth	xɨta	xɨta	x ɨ t a		44	Panoan	Tooth	96
262	Kaxinawa	Tooth	ʂɨta	ʂɨta	ʂ ɨ t a		44	Panoan	Tooth	96
263	Marinawa	Tooth	ʂɨta	ʂɨta	ʂ ɨ t a		44	Panoan	Tooth	96
264	Yawanawa	Tooth	ʂɨta	ʂɨta	ʂ ɨ t a		44	Panoan	Tooth	96
265	Korubo	Tooth	ʂɨta	ʂɨta	ʂ ɨ t a		44	Panoan	Tooth	96
266	Matis	Tooth	ʂɨta	ʂɨta	ʂ ɨ t a		44	Panoan	Tooth	96
267	Matses	Tooth	ʂɨta	ʂɨta	ʂ ɨ t a		44	Panoan	Tooth	96
452	Proto-Takana	Tooth	e-ce	e-ce	e + tʂ e		44	Tacanan	Tooth	96
453	Reyesano	Tooth	e-ce/etre	e-ce	e + tʂ e		44	Panoan	Tooth	96
454	Sapibokona	Tooth	echee	echee	e tʃ e e		44	Tacanan	Tooth	96
455	Mabenaro	Tooth	itsi	itsi	i ts i		44	Tacanan	Tooth	96
456	Cavinena	Tooth	e-ce	e-ce	e + tʂ e		44	Tacanan	Tooth	96
457	EseEjja	Tooth	e-se	e-se	e + s e		44	Tacanan	Tooth	96
458	Warayo	Tooth	e-sé	e-sé	e + s !é/e		44	Tacanan	Tooth	96
459	Tiatinawa	Tooth	ese	ese	e s e		44	Tacanan	Tooth	96
460	Chama	Tooth	e-sé	e-sé	e + s !é/e		44	Tacanan	Tooth	96
461	Arasa	Tooth	ese	ese	e s e		44	Tacanan	Tooth	96
1	Proto-Pano-Takana	Tree	hegʷi	hegʷi	h e gʷ i		45		Tree	47
2	Proto-Pano	Tree	hiwi	hiwi	h i w i		45	Panoan	Tree	47
3	Kakataibo	Tree	i	i	i		45	Panoan	Tree	47
4	ShipiboKonibo	Tree	hiwi	hiwi	h i w i		45	Panoan	Tree	47
5	Kapanawa	Tree	hiwi	hiwi	h i w i		45	Panoan	Tree	47
6	Marubo	Tree	iwi	iwi	i w i		45	Panoan	Tree	47
7	Chacobo	Tree	hiwi	hiwi	h i w i		45	Panoan	Tree	47
8	Kaxarari	Tree	hiwi	hiwi	h i w i		45	Panoan	Tree	47
9	Yaminawa	Tree	iɸi	iɸi	i ɸ i		45	Panoan	Tree	47
10	Sharanawa	Tree	iɸi	iɸi	i ɸ i		45	Panoan	Tree	47
251	Shanenawa	Tree	iwi	iwi	i w i		45	Panoan	Tree	47
252	Katukina	Tree	hiwi	hiwi	h i w i		45	Panoan	Tree	47
253	Poyanawa	Tree	iwi	iwi	i w i		45	Panoan	Tree	47
254	Amawaka	Tree	hiː	hiː	h iː		45	Panoan	Tree	47
255	Kaxinawa	Tree	hi	hi	h i		45	Panoan	Tree	47
256	Marinawa	Tree	iwi	iwi	i w i		45	Panoan	Tree	47
257	Korubo	Tree	iwi	iwi	i w i		45	Panoan	Tree	47
258	Matses	Tree	iwi	iwi	i w i		45	Panoan	Tree	47
443	Proto-Takana	Tree	akʷi	akʷi	a kʷ i		45	Tacanan	Tree	47
444	Tacanan	Tree	aki	aki	a k i		45	Tacanan	Tree	47
445	Reyesano	Tree	-/ekená	-			45	Panoan	Tree	47
446	Araona	Tree	acui	acui	a kʷ i		45	Tacanan	Tree	47
447	Mabenaro	Tree	akwi	akwi	a kʷ i		45	Tacanan	Tree	47
448	Cavinena	Tree	akwi	akwi	a kʷ i		45	Tacanan	Tree	47
449	EseEjja	Tree	akwi	akwi	a kʷ i		45	Tacanan	Tree	47
450	Warayo	Tree	akwi	akwi	a kʷ i		45	Tacanan	Tree	47
451	Arasa	Tree	akui	akui	a kʷ i		45	Tacanan	Tree	47
20	Proto-Pano-Takana	Two	bɨta	bɨta	b ɨ t a		46		Two	24
21	Proto-Pano	Two	ra-βɨta	ra-βɨta	r a + β ɨ t a		46	Panoan	Two	24
22	Kakataibo	Two	raβɨ	raβɨ	r a β ɨ		46	Panoan	Two	24
23	ShipiboKonibo	Two	raβɨ	raβɨ	r a β ɨ		46	Panoan	Two	24
24	Kapanawa	Two	raβɨ	raβɨ	r a β ɨ		46	Panoan	Two	24
25	Marubo	Two	ravɨvakĩ	ravɨvakĩ	r a v ɨ v a k ĩ		46	Panoan	Two	24
26	Chacobo	Two	raβɨ	raβɨ	r a β ɨ		46	Panoan	Two	24
27	Kaxarari	Two	tʃabɨta	tʃabɨta	tʃ a b ɨ t a		46	Panoan	Two	24
28	Yaminawa	Two	raɸɨ	raɸɨ	r a ɸ ɨ		46	Panoan	Two	24
29	Chaninawa	Two	raɸɨ	raɸɨ	r a ɸ ɨ		46	Panoan	Two	24
30	Sharanawa	Two	raɸɨ	raɸɨ	r a ɸ ɨ		46	Panoan	Two	24
268	Shanenawa	Two	rafu	rafu	r a f u		46	Panoan	Two	24
269	Katukina	Two	raβi	raβi	r a β i		46	Panoan	Two	24
270	Poyanawa	Two	raβu	raβu	r a β u		46	Panoan	Two	24
271	Amawaka	Two	raβɨ	raβɨ	r a β ɨ		46	Panoan	Two	24
272	Marinawa	Two	raɸɨ	raɸɨ	r a ɸ ɨ		46	Panoan	Two	24
273	Yawanawa	Two	raβɨ	raβɨ	r a β ɨ		46	Panoan	Two	24
274	Korubo	Two	ɬaβɨtpa	ɬaβɨtpa	ɬ a β ɨ t p a		46	Panoan	Two	24
275	Matis	Two	dabɨdpa	dabɨdpa	d a b ɨ d p a		46	Panoan	Two	24
276	Matses	Two	daɨd	daɨd	d a ɨ d		46	Panoan	Two	24
462	Proto-Takana	Two	beta	beta	b e t a		46	Tacanan	Two	24
463	Tacanan	Two	beta	beta	b e t a		46	Tacanan	Two	24
464	Reyesano	Two	mbeta/beta	mbeta	m.b e t a		46	Panoan	Two	24
465	Sapibokona	Two	beta	beta	b e t a		46	Tacanan	Two	24
466	Araona	Two	beta	beta	b e t a		46	Tacanan	Two	24
467	Cavinena	Two	beta	beta	b e t a		46	Tacanan	Two	24
468	EseEjja	Two	beka	beka	b e k a		46	Tacanan	Two	24
469	Warayo	Two	beabué	beabué	b e a b u !é/e		46	Tacanan	Two	24
470	Tiatinawa	Two	bikapiai	bikapiai	b i k a p i a i		46	Tacanan	Two	24
471	Chama	Two	béka	béka	b !é/e k a		46	Tacanan	Two	24
152	Proto-Pano-Takana	You	mi	mi	m i		47		You	72
153	Proto-Pano	You	mi	mi	m i		47	Panoan	You	72
154	Kakataibo	You	miː	miː	m iː		47	Panoan	You	72
155	ShipiboKonibo	You	mia	mia	m i a		47	Panoan	You	72
156	Kapanawa	You	mia	mia	m i a		47	Panoan	You	72
157	Chacobo	You	mia	mia	m i a	object form	47	Panoan	You	72
371	Amawaka	You	miya	miya	m i j a		47	Panoan	You	72
372	Kaxinawa	You	mia	mia	m i a		47	Panoan	You	72
373	Marinawa	You	mia	mia	m i a		47	Panoan	You	72
374	Korubo	You	mi	mi	m i		47	Panoan	You	72
375	Matis	You	mi (minbi,mibi,min)	mi_	m i		47	Panoan	You	72
376	Matses	You	mi (minbi,mibi,min)	mi_	m i		47	Panoan	You	72
538	Proto-Takana	You	mi	mi	m i		47	Tacanan	You	72
539	Tacanan	You	mi-ke	mi-ke	m i + k e		47	Tacanan	You	72
540	Reyesano	You	mibe/mive	mibe	m i b e		47	Panoan	You	72
541	Araona	You	mitya	mitya	m i t j a		47	Tacanan	You	72
542	Cavinena	You	mi-kwana	mi-kwana	m i + kʷ a n a		47	Tacanan	You	72
543	EseEjja	You	mi-a	mi-a	m i + a		47	Tacanan	You	72
544	Arasa	You	mikia	mikia	m i k i a		47	Tacanan	You	72
